Euro supercomputing initiative welcomes users  European researchers can now turn to a new supercomputing network for help in their scientific endeavors.  quot;We have just completed testing, quot; said David Henty with the Edinburgh Parallel Computing Centre, a 	4
Two Michigan St football players arrested  EAST LANSING, Michigan (Ticker) - Two Michigan State football players were arrested Tuesday morning for planting three homemade  quot;MacGyver bombs quot; outside a campus apartment.	2
Sub flees after navy chase  The fragile relations between Tokyo and Beijing were further weakened yesterday when a suspected Chinese nuclear submarine was chased out of Japanese territorial waters.	1
Cloud rat arrives at London Zoo  London zoo celebrates the birth of a Panay cloud rat, a very rare tree-living rodent from the Philippines.	4
UK: GTA San Andreas Sells One Mi  According to the ELSPA, GTA: San Andreas has become the fastest selling video game of all time in the UK. They claim that the title has sold more than one million units in just nine days.	4
Passing of Arafat Draws Mixed Reactions (AP)  AP - Tears and gunshots, praise and condemnation marked the death of Yasser Arafat, whose fight for the Palestinian cause made him a towering and controversial figure on the world stage.	1
Interview: OSDL chief Stuart Cohen - Part 2  In the second of a two-part interview, Open Systems Development Labs chief Stuart Cohen gives his views on Linux security, desktops, the Domino effect towards Linux, and why Microsoft will eventually port to Linux.	4
Microsoft Patches for ISA Server 2000 and Proxy Server 2.0  Microsoft has released bulletin MS04-039 reporting a security vulnerability in Internet Security and Acceleration (ISA) Server 2000 and in Proxy Server 2.0, and has also announced the availability of the patches to resolve these issues.	4
Central Baghdad Car Bomb Kills 17, Wounds 20  A car bomb exploded near a police patrol in busy central Baghdad on Thursday, killing 17 people and wounding 20, police said. A police source said the blast missed a convoy 	1
Viet Nam deeply regrets Palestinian leader #39;s death  Ha Noi, Nov. 11 (VNA) -  quot;We are deeply moved and grieved by the death of President Yasser Arafat, President of the Palestinian State and President of the Palestine Liberation Organisation, quot; Foreign Ministry spokesman Le Dung has said.	1
Jones confirms deal to buy Barneys  Jones Apparel Group said Thursday it struck a deal to acquire Barneys New York Inc., agreeing to pay \$400 million for the upscale clothing retailer #39;s outstanding stock and debt.	3
HK banks to adopt different prime rates  HSBC, Standard Chartered, Hang Seng bank announced Thursday that they will cut their lending and saving rates despite the 25 points rate hike in the United States overnight.	3
Yasser Arafat dies  Yasser Arafat, who triumphantly forced his peoples plight into the world spotlight but failed to achieve his lifelong quest for Palestinian statehood, died today, aged 75, Palestinian Cabinet minister Saeb Erekat confirmed.	1
US welcomes speech by Taiwan president  WASHINGTON -- The State Department is welcoming what it describes as  quot;the positive and constructive points quot; in a speech on China policy by Taiwanese President Chen Shui-bian.	1
Jet-Lagged Clarke Tied for Lead in Japan   GOTEMBA, Japan (Reuters) - Britain's Darren Clarke shook  off the effects of jet-lag and a hectic schedule to fire a  six-under-par 66 for a share of the first-round lead at the  Taiheiyo Masters Thursday.	2
Jones Buys Barneys in \$400 Million Deal  A company with a middle-brow reputation announced a deal today to buy the singularly trendy clothing chain.	3
Wall Street: Will the rally continue through December?  So far, Wall Street #39;s hoped-for fourth-quarter rally has met investors #39; expectations. But there #39;s been enough bad news lately to make you wonder if the buying will sputter.	3
Red Hat opens office in China  The Linux firm said it will be collaborating with Hewlett-Packard, IBM, Intel and Oracle, as well as with Chinese companies.	4
Microsoft slaps down Intel #39;s Itanium chip  THE CINDERELLA of Intel #39;s chips, the Itanium, has been told it can #39;t go to the Microsoft #39;s supercomputer ball. That #39;s according to a report on Infoworld, which claims that the software giant will only support 	4
Terror Suspects Arrested in Netherlands   Dutch police arrest three suspects after a counterterror operation in The Hague. The murder of filmmaker Theo van Gogh by a suspected Islamic extremist has heightened concern about terrorism in the Netherlands.	1
PepsiCo Reaffirms Its 2005 Outlook  PepsiCo Inc., the world #39;s second-largest carbonated soft-drink maker, reaffirmed its outlook for 2005 Thursday after rival Coca-Cola Co.	3
World Cup triumph means more money  England #39;s first Rugby World Cup triumph a year ago generated profits of 13.5 million pounds (\$29.8 million Cdn) despite the loss of revenue from a lack of home games.	2
Target Earns \$537 Million  Target Corp. , the No. 2 US discount retailer, on Thursday posted a higher quarterly profit on stronger sales and gains from selling its Mervyn #39;s department store chain, and forecast 2004 would end well.	3
Testimony Ends In Evolution Sticker Trial  ATLANTA -- Testimony concluded Wednesday in the lawsuit against Cobb County Georgia schools for placing disclaimer stickers about evolution in high school biology texts.	4
Prized Fossil Just a Rock?  With positive and negative results, it remains to be seen what type of Fossil this company really is.	3
Photo: Gap's gadget garment  Clothing retailer's new high-tech kids' fleece comes with a built-in radio.	4
Police Remove Checkpoints Around Capitol (AP)  AP - Police checkpoints that have surrounded the Capitol since last August were gone Thursday following a postelection decision by authorities to lower the threat level.	1
Nortel financial filings could be delayed into 2005  Less than a week after it launched a media blitz to boost its image, Nortel Networks Ltd. postponed yet again the release of its financial statements, underlining the company #39;s challenges to steer out of the 	3
Bucs decline option on reliever Boehringer  Jose Mesa and Salomon Torres did most of their best work in tandem in 2004, so it is only fitting that they would come to terms on news deals with the Pittsburgh Pirates on the same day, too.	2
Hit TV series 24 goes from small screen to smaller screen (AFP)  AFP - The hit US television show  quot;24 quot; is going from the small screen to the smaller after 20th Century Fox and Vodaphone struck a groundbreaking deal to distribute the drama on mobile telephones.	4
Pac-10 Teams Seek to Revive Reputation (AP)  AP - As it looks ahead to another basketball season, the Pac-10 can take some comfort in one thing: There's a lot of room for improvement after a miserable 2003-04. And with traditional power Arizona leading the way, the conference should indeed be much better.	2
Europe Must Adapt to U.S. View on Terror, NATO Chief Says  The head of NATO said there was a critical "perception gap" between Europe and the U.S. on the subject of global terror.	1
Delta Pilots Ratify Concession Package   CHICAGO (Reuters) - Pilots at Delta Air Lines Inc. &lt;A HREF="http://www.investor.reuters.com/FullQuote.aspx?ticker=DAL.N target=/stocks/quickinfo/fullquote"&gt;DAL.N&lt;/A&gt;  on Thursday ratified a concession package that will save the  carrier \$1 billion a year, in a move the company hopes will buy  it time to restructure outside of bankruptcy.	3
WTO rules against US gambling laws  The World Trade Organization says the US ban on cross-border gambling violates international trade laws; the United States said it would appeal.	3
Agilent Guides Sharply Lower  Agilent #39;s (A:NYSE - news - research) fiscal fourth quarter came up light, and the company slashed first-quarter guidance. Blaming a weak chip business, the Palo Alto, Calif.	3
Only injury can stop peerless Federer at Masters Cup  Last season, Roger Federer left Houston not even the top-ranked player of the year. He returns to the Westside Tennis Club next week to defend his Masters Cup title as the most 	2
Arafat #39;s body arrives in Cairo for funeral  The body of late Palestinian President Yasser Arafat has arrived in Cairo from Paris for a military funeral which presidents and other dignitaries from around the world are due to attend.	1
Microsoft launches new search engine  Redmond-based Microsoft Corp. on Thursday launched a test version of its new MSN Search service, hoping to compete with Google and other major Web search services.	4
Four in court over SQL theft  FOUR former Microsoft employees have been charged with stealing \$US32.4 million (\$42.71 million) worth of software and selling it on the side.	4
